,0,1
793,793.0,978.5509999999999
794,794.0,958.955
795,795.0,1002.8809999999999
796,796.0,1025.933
797,797.0,1021.7860000000001
798,798.0,965.6949999999999
799,799.0,1026.3580000000002
800,800.0,973.835
801,801.0,985.399
802,802.0,1023.8199999999999
803,803.0,1028.465
804,804.0,975.799
805,805.0,988.4159999999999
806,806.0,975.037
807,807.0,1025.986
808,808.0,998.993
809,809.0,968.6550000000001
810,810.0,979.979
811,811.0,985.1170000000001
812,812.0,971.0649999999999
813,813.0,1002.9019999999999
814,814.0,957.099
815,815.0,1021.9290000000001
816,816.0,993.951
817,817.0,1022.998
818,818.0,1102.857
819,819.0,1075.195
820,820.0,965.5780000000001
821,821.0,981.68
822,822.0,1024.372
823,823.0,978.114
824,824.0,982.135
825,825.0,989.904
826,826.0,1007.193
827,827.0,1047.273
828,828.0,1010.3109999999999
829,829.0,996.528
830,830.0,1083.4660000000001
831,831.0,1021.336
832,832.0,1071.2379999999998
833,833.0,985.441
834,834.0,1006.855
835,835.0,994.756
836,836.0,1045.801
837,837.0,993.367
838,838.0,996.017
839,839.0,997.185
840,840.0,978.549
841,841.0,1120.841
842,842.0,1032.2769999999998
843,843.0,962.862
844,844.0,1037.626
845,845.0,1033.615
846,846.0,1018.843
847,847.0,1091.625
848,848.0,1083.4029999999998
849,849.0,1135.705
850,850.0,1100.457
851,851.0,999.681
852,852.0,1003.1159999999999
853,853.0,999.2220000000001
854,854.0,1019.1239999999999
855,855.0,1019.3749999999999
856,856.0,1012.1309999999999
857,857.0,1036.3690000000001
858,858.0,1073.982
859,859.0,1119.551
860,860.0,1079.016
861,861.0,1087.6760000000002
862,862.0,1046.819
863,863.0,1085.334
864,864.0,1006.3839999999999
865,865.0,991.908
866,866.0,1053.474
867,867.0,1040.545
868,868.0,1074.77
869,869.0,1006.656
870,870.0,1028.535
871,871.0,1039.876
872,872.0,1062.75
873,873.0,1021.8309999999999
874,874.0,1016.376
875,875.0,1034.882
876,876.0,1043.799
877,877.0,998.441
878,878.0,1047.819
879,879.0,1124.082
880,880.0,1020.8539999999999
881,881.0,1120.594
882,882.0,1069.414
883,883.0,1023.3509999999999
884,884.0,1039.8639999999998
885,885.0,1029.522
886,886.0,1060.876
887,887.0,1048.2769999999998
888,888.0,1021.385
889,889.0,1030.029
890,890.0,1054.3899999999999
891,891.0,1099.162
892,892.0,1032.2089999999998
893,893.0,978.975
894,894.0,1026.4379999999999
895,895.0,1023.2049999999999
896,896.0,1021.4780000000001
897,897.0,979.072
898,898.0,1003.4380000000001
899,899.0,1070.808
900,900.0,1021.625
901,901.0,1088.675
902,902.0,1053.297
903,903.0,1156.468
904,904.0,1148.966
905,905.0,1252.2949999999998
906,906.0,1231.234
907,907.0,1561.418
908,908.0,1249.919
909,909.0,1451.517
910,910.0,1088.642
911,911.0,1225.96
912,912.0,1132.942
913,913.0,1109.437
914,914.0,1041.329
915,915.0,1052.5819999999999
916,916.0,1103.181
917,917.0,1085.7079999999999
918,918.0,1053.894
919,919.0,1003.9800000000001
920,920.0,1015.9990000000001
921,921.0,1059.592
922,922.0,1099.34
923,923.0,1017.6769999999999
924,924.0,1009.9279999999999
925,925.0,1093.027
926,926.0,1041.528
927,927.0,1053.203
928,928.0,1026.503
929,929.0,1019.2479999999999
930,930.0,1125.6029999999998
931,931.0,1034.439
932,932.0,1053.241
933,933.0,1035.887
934,934.0,1104.829
935,935.0,1049.666
936,936.0,1018.789
937,937.0,1025.128
938,938.0,1005.352
939,939.0,1055.364
940,940.0,1101.688
941,941.0,1040.53
942,942.0,1066.154
943,943.0,1096.12
944,944.0,1100.093
945,945.0,1112.104
946,946.0,1104.733
947,947.0,1057.8700000000001
948,948.0,1089.286
949,949.0,1122.544
950,950.0,1233.461
951,951.0,1144.107
952,952.0,1047.3809999999999
953,953.0,1066.874
954,954.0,1138.4669999999999
955,955.0,1201.558
956,956.0,1176.3049999999998
957,957.0,1001.485
958,958.0,1043.788
959,959.0,1065.834
960,960.0,1016.2469999999998
961,961.0,1013.2350000000001
962,962.0,1066.357
963,963.0,1062.5430000000001
964,964.0,1030.861
965,965.0,1017.9069999999999
966,966.0,995.72
967,967.0,1038.886
968,968.0,1016.875
969,969.0,1049.2330000000002
970,970.0,1010.923
971,971.0,1001.87
972,972.0,1098.816
973,973.0,1116.28
974,974.0,1053.8039999999999
975,975.0,1048.901
976,976.0,1064.3590000000002
977,977.0,1068.1490000000001
978,978.0,1024.656
979,979.0,1013.3570000000001
980,980.0,1037.385
981,981.0,1098.0749999999998
982,982.0,1059.4660000000001
983,983.0,1057.784
984,984.0,1186.747
985,985.0,1027.3429999999998
986,986.0,1062.835
987,987.0,1034.0130000000001
988,988.0,1001.487
989,989.0,1190.82
990,990.0,1354.491
991,991.0,1221.505
992,992.0,1176.749
993,993.0,1138.987
994,994.0,1153.2150000000001
995,995.0,1154.346
996,996.0,1115.255
997,997.0,1189.276
998,998.0,1039.8860000000002
999,999.0,1033.91
1000,1000.0,1040.383
1001,1001.0,1032.8980000000001
1002,1002.0,1001.581
1003,1003.0,1043.334
1004,1004.0,1031.893
1005,1005.0,1034.707
1006,1006.0,1037.69
1007,1007.0,1028.819
1008,1008.0,1006.5360000000001
1009,1009.0,1019.368
1010,1010.0,1075.162
1011,1011.0,1047.372
1012,1012.0,1041.34
1013,1013.0,986.0210000000001
1014,1014.0,1044.5800000000002
1015,1015.0,1020.559
1016,1016.0,1037.0980000000002
1017,1017.0,1009.3000000000001
1018,1018.0,1006.5789999999998
1019,1019.0,996.486
1020,1020.0,982.546
1021,1021.0,984.677
1022,1022.0,1042.798
1023,1023.0,985.617
1024,1024.0,1081.591
1025,1025.0,1031.3049999999998
1026,1026.0,1007.329
1027,1027.0,1004.9380000000001
1028,1028.0,1003.3190000000001
1029,1029.0,1102.352
1030,1030.0,1054.853
1031,1031.0,1007.8670000000001
1032,1032.0,1016.025
1033,1033.0,1022.4409999999999
1034,1034.0,1072.248
1035,1035.0,1052.5990000000002
1036,1036.0,1052.478
1037,1037.0,1029.0140000000001
1038,1038.0,1088.476
1039,1039.0,1054.1000000000001
1040,1040.0,1050.756
1041,1041.0,996.031
1042,1042.0,999.047
1043,1043.0,1033.981
1044,1044.0,1037.2930000000001
1045,1045.0,1025.048
1046,1046.0,1003.976
1047,1047.0,1007.752
1048,1048.0,1072.652
1049,1049.0,1032.47
1050,1050.0,1009.571
1051,1051.0,1032.991
1052,1052.0,1057.25
1053,1053.0,1054.5610000000001
1054,1054.0,1057.7510000000002
1055,1055.0,1006.8269999999999
1056,1056.0,999.595
1057,1057.0,1049.113
1058,1058.0,1115.087
1059,1059.0,1065.9270000000001
1060,1060.0,1129.999
1061,1061.0,1113.266
1062,1062.0,1047.5339999999999
1063,1063.0,1078.227
1064,1064.0,1023.2969999999999
1065,1065.0,1012.2869999999999
1066,1066.0,1007.712
1067,1067.0,1091.694
1068,1068.0,1025.627
1069,1069.0,1117.112
1070,1070.0,1024.84
1071,1071.0,1010.381
1072,1072.0,1048.45
1073,1073.0,1080.73
1074,1074.0,1050.906
1075,1075.0,1003.484
1076,1076.0,1031.245
1077,1077.0,1048.5249999999999
1078,1078.0,1035.8480000000002
1079,1079.0,1017.4369999999999
1080,1080.0,1000.9490000000001
1081,1081.0,1066.347
1082,1082.0,1037.248
1083,1083.0,1014.5679999999999
1084,1084.0,1030.429
1085,1085.0,1036.237
1086,1086.0,1064.576
1087,1087.0,1023.28
1088,1088.0,1025.8210000000001
1089,1089.0,1017.625
1090,1090.0,1039.8449999999998
1091,1091.0,1045.333
1092,1092.0,1072.415
1093,1093.0,1065.7
1094,1094.0,1029.124
1095,1095.0,1013.385
1096,1096.0,1065.934
1097,1097.0,1020.799
1098,1098.0,1007.2410000000001
1099,1099.0,1040.876
1100,1100.0,1037.135
1101,1101.0,1043.9830000000002
1102,1102.0,1039.744
1103,1103.0,1034.174
1104,1104.0,1052.81
1105,1105.0,1085.582
1106,1106.0,1024.888
1107,1107.0,1049.434
1108,1108.0,1026.348
1109,1109.0,1015.5590000000001
1110,1110.0,1008.037
1111,1111.0,1043.929
1112,1112.0,1046.538
1113,1113.0,1027.276
1114,1114.0,1122.844
1115,1115.0,1086.5130000000001
1116,1116.0,1063.1999999999998
1117,1117.0,1022.0229999999999
1118,1118.0,1018.801
1119,1119.0,1016.2389999999999
1120,1120.0,1023.828
1121,1121.0,1028.845
1122,1122.0,1049.766
1123,1123.0,1051.855
1124,1124.0,1030.8980000000001
1125,1125.0,1017.963
1126,1126.0,1055.801
1127,1127.0,1009.773
1128,1128.0,1021.2650000000001
1129,1129.0,1012.893
1130,1130.0,1052.32
1131,1131.0,1038.096
1132,1132.0,1014.4409999999999
1133,1133.0,1011.657
1134,1134.0,992.0120000000001
1135,1135.0,1062.705
1136,1136.0,1004.1070000000001
1137,1137.0,1031.18
1138,1138.0,1047.2269999999999
1139,1139.0,1037.082
1140,1140.0,1048.9630000000002
1141,1141.0,1041.153
1142,1142.0,1020.997
1143,1143.0,1018.468
1144,1144.0,1039.793
1145,1145.0,1091.66
1146,1146.0,1114.072
1147,1147.0,1063.931
1148,1148.0,1009.8929999999999
1149,1149.0,1057.9460000000001
1150,1150.0,1009.728
1151,1151.0,1021.3220000000001
1152,1152.0,1108.3
1153,1153.0,1015.693
1154,1154.0,1049.175
